Day,Time,Condition,Envir,Reading,PID
T0,20:00:00,Blinds,co2,400,RR1
T0,20:15:00,Blinds,co2,400,RR1
T0,20:30:00,Blinds,co2,400,RR1
T0,20:45:00,Blinds,co2,400,RR1
T0,21:00:00,Blinds,co2,400,RR1
T0,21:15:00,Blinds,co2,400,RR1
T0,21:30:00,Blinds,co2,400,RR1
T0,21:45:00,Blinds,co2,400,RR1
T0,22:00:00,Blinds,co2,400,RR1
T0,22:15:00,Blinds,co2,400,RR1
T0,22:30:00,Blinds,co2,400,RR1
T0,22:45:00,Blinds,co2,400,RR1
T0,23:00:00,Blinds,co2,400,RR1
T0,23:15:00,Blinds,co2,400,RR1
T0,23:30:00,Blinds,co2,400,RR1
T0,23:45:00,Blinds,co2,400,RR1
T1,0:00:00,Blinds,co2,400,RR1
T1,0:15:00,Blinds,co2,400,RR1
T1,0:30:00,Blinds,co2,400,RR1
T1,0:45:00,Blinds,co2,400,RR1
T1,1:00:00,Blinds,co2,400,RR1
T1,1:15:00,Blinds,co2,400,RR1
T1,1:30:00,Blinds,co2,400,RR1
T1,1:45:00,Blinds,co2,400,RR1
T1,2:00:00,Blinds,co2,400,RR1
T1,2:15:00,Blinds,co2,400,RR1
T1,2:30:00,Blinds,co2,400,RR1
T1,2:45:00,Blinds,co2,400,RR1
T1,3:00:00,Blinds,co2,400,RR1
T1,3:15:00,Blinds,co2,400,RR1
T1,3:30:00,Blinds,co2,400,RR1
T1,3:45:00,Blinds,co2,400,RR1
T1,4:00:00,Blinds,co2,400,RR1
T1,4:15:00,Blinds,co2,400,RR1
T1,4:30:00,Blinds,co2,400,RR1
T1,4:45:00,Blinds,co2,400,RR1
T1,5:00:00,Blinds,co2,400,RR1
T1,5:15:00,Blinds,co2,400,RR1
T1,5:30:00,Blinds,co2,400,RR1
T1,5:45:00,Blinds,co2,400,RR1
T1,6:00:00,Blinds,co2,400,RR1
T1,6:15:00,Blinds,co2,400,RR1
T1,6:30:00,Blinds,co2,400,RR1
T1,6:45:00,Blinds,co2,403.6,RR1
T1,7:00:00,Blinds,co2,413.7,RR1
T1,7:15:00,Blinds,co2,405.2,RR1
T1,7:30:00,Blinds,co2,406,RR1
T1,7:45:00,Blinds,co2,413.6,RR1
T1,8:00:00,Blinds,co2,404.8,RR1
T1,8:15:00,Blinds,co2,410.9,RR1
T1,8:30:00,Blinds,co2,403.3,RR1
T1,8:45:00,Blinds,co2,411.9,RR1
T1,9:00:00,Blinds,co2,433.1,RR1
T1,9:15:00,Blinds,co2,446.2,RR1
T1,9:30:00,Blinds,co2,432.9,RR1
T1,9:45:00,Blinds,co2,427.1,RR1
T1,10:00:00,Blinds,co2,419.7,RR1
T1,10:15:00,Blinds,co2,435.4,RR1
T1,10:30:00,Blinds,co2,442.4,RR1
T1,10:45:00,Blinds,co2,431,RR1
T1,11:00:00,Blinds,co2,424.4,RR1
T1,11:15:00,Blinds,co2,418,RR1
T1,11:30:00,Blinds,co2,417.1,RR1
T1,11:45:00,Blinds,co2,417.5,RR1
T1,12:00:00,Blinds,co2,421,RR1
T1,12:15:00,Blinds,co2,438.5,RR1
T1,12:30:00,Blinds,co2,453.5,RR1
T1,12:45:00,Blinds,co2,456,RR1
T1,13:00:00,Blinds,co2,439,RR1
T1,13:15:00,Blinds,co2,443.3,RR1
T1,13:30:00,Blinds,co2,459.4,RR1
T1,13:45:00,Blinds,co2,424.5,RR1
T1,14:00:00,Blinds,co2,406.2,RR1
T1,14:15:00,Blinds,co2,407.8,RR1
T1,14:30:00,Blinds,co2,408.9,RR1
T1,14:45:00,Blinds,co2,401.3,RR1
T1,15:00:00,Blinds,co2,406,RR1
T1,15:15:00,Blinds,co2,400.4,RR1
T1,15:30:00,Blinds,co2,400.4,RR1
T1,15:45:00,Blinds,co2,400.7,RR1
T1,16:00:00,Blinds,co2,404.6,RR1
T1,16:15:00,Blinds,co2,406.8,RR1
T1,16:30:00,Blinds,co2,407.3,RR1
T1,16:45:00,Blinds,co2,406.4,RR1
T1,17:00:00,Blinds,co2,401.7,RR1
T1,17:15:00,Blinds,co2,400.2,RR1
T1,17:30:00,Blinds,co2,400,RR1
T1,17:45:00,Blinds,co2,402,RR1
T1,18:00:00,Blinds,co2,410,RR1
T1,18:15:00,Blinds,co2,413.6,RR1
T1,18:30:00,Blinds,co2,420.1,RR1
T1,18:45:00,Blinds,co2,419.1,RR1
T1,19:00:00,Blinds,co2,436.6,RR1
T1,19:15:00,Blinds,co2,426.4,RR1
T1,19:30:00,Blinds,co2,432.1,RR1
T1,19:45:00,Blinds,co2,435,RR1
T1,20:00:00,Blinds,co2,430.3,RR1
T1,20:15:00,Blinds,co2,417.5,RR1
T1,20:30:00,Blinds,co2,413.1,RR1
T1,20:45:00,Blinds,co2,434.9,RR1
T1,21:00:00,Blinds,co2,428,RR1
T1,21:15:00,Blinds,co2,432.8,RR1
T1,21:30:00,Blinds,co2,424.4,RR1
T1,21:45:00,Blinds,co2,432.7,RR1
T1,22:00:00,Blinds,co2,435.2,RR1
T1,22:15:00,Blinds,co2,445.6,RR1
T1,22:30:00,Blinds,co2,444.9,RR1
T1,22:45:00,Blinds,co2,425,RR1
T1,23:00:00,Blinds,co2,412.4,RR1
T1,23:15:00,Blinds,co2,413.9,RR1
T1,23:30:00,Blinds,co2,417.4,RR1
T1,23:45:00,Blinds,co2,413.9,RR1
T2,0:00:00,Blinds,co2,416.4,RR1
T2,0:15:00,Blinds,co2,416,RR1
T2,0:30:00,Blinds,co2,419.2,RR1
T2,0:45:00,Blinds,co2,425.1,RR1
T2,1:00:00,Blinds,co2,420.2,RR1
T2,1:15:00,Blinds,co2,415.1,RR1
T2,1:30:00,Blinds,co2,417.6,RR1
T2,1:45:00,Blinds,co2,409.4,RR1
T2,2:00:00,Blinds,co2,412.7,RR1
T2,2:15:00,Blinds,co2,417.3,RR1
T2,2:30:00,Blinds,co2,430.5,RR1
T2,2:45:00,Blinds,co2,444.3,RR1
T2,3:00:00,Blinds,co2,436.1,RR1
T2,3:15:00,Blinds,co2,414.7,RR1
T2,3:30:00,Blinds,co2,419.5,RR1
T2,3:45:00,Blinds,co2,426,RR1
T2,4:00:00,Blinds,co2,418,RR1
T2,4:15:00,Blinds,co2,410.6,RR1
T2,4:30:00,Blinds,co2,418.1,RR1
T2,4:45:00,Blinds,co2,422,RR1
T2,5:00:00,Blinds,co2,433.1,RR1
T2,5:15:00,Blinds,co2,438.5,RR1
T2,5:30:00,Blinds,co2,428.6,RR1
T2,5:45:00,Blinds,co2,427.8,RR1
T2,6:00:00,Blinds,co2,433.1,RR1
T2,6:15:00,Blinds,co2,432.8,RR1
T2,6:30:00,Blinds,co2,436.9,RR1
T2,6:45:00,Blinds,co2,435.9,RR1
T2,7:00:00,Blinds,co2,448.6,RR1
T2,7:15:00,Blinds,co2,458.7,RR1
T2,7:30:00,Blinds,co2,464,RR1
T2,7:45:00,Blinds,co2,459.2,RR1
T2,8:00:00,Blinds,co2,472.7,RR1
T2,8:15:00,Blinds,co2,475.6,RR1
T2,8:30:00,Blinds,co2,478.5,RR1
T2,8:45:00,Blinds,co2,456.3,RR1
T2,9:00:00,Blinds,co2,444,RR1
T2,9:15:00,Blinds,co2,436.1,RR1
T2,9:30:00,Blinds,co2,437.5,RR1
T2,9:45:00,Blinds,co2,434.4,RR1
T2,10:00:00,Blinds,co2,454,RR1
T2,10:15:00,Blinds,co2,455.3,RR1
T2,10:30:00,Blinds,co2,441.4,RR1
T2,10:45:00,Blinds,co2,446.6,RR1
T2,11:00:00,Blinds,co2,484.3,RR1
T2,11:15:00,Blinds,co2,467.1,RR1
T2,11:30:00,Blinds,co2,453.1,RR1
T2,11:45:00,Blinds,co2,453.1,RR1
T2,12:00:00,Blinds,co2,468,RR1
T2,12:15:00,Blinds,co2,451.4,RR1
T2,12:30:00,Blinds,co2,471.2,RR1
T2,12:45:00,Blinds,co2,469.9,RR1
T2,13:00:00,Blinds,co2,473.1,RR1
T2,13:15:00,Blinds,co2,449.6,RR1
T2,13:30:00,Blinds,co2,444.5,RR1
T2,13:45:00,Blinds,co2,449.4,RR1
T2,14:00:00,Blinds,co2,451.6,RR1
T2,14:15:00,Blinds,co2,442.9,RR1
T2,14:30:00,Blinds,co2,439.3,RR1
T2,14:45:00,Blinds,co2,457.4,RR1
T2,15:00:00,Blinds,co2,450.7,RR1
T2,15:15:00,Blinds,co2,448.4,RR1
T2,15:30:00,Blinds,co2,448.1,RR1
T2,15:45:00,Blinds,co2,446.1,RR1
T2,16:00:00,Blinds,co2,438.3,RR1
T2,16:15:00,Blinds,co2,446,RR1
T2,16:30:00,Blinds,co2,444.6,RR1
T2,16:45:00,Blinds,co2,452.1,RR1
T2,17:00:00,Blinds,co2,450.3,RR1
T2,17:15:00,Blinds,co2,444.6,RR1
T2,17:30:00,Blinds,co2,437.8,RR1
T2,17:45:00,Blinds,co2,435.6,RR1
T2,18:00:00,Blinds,co2,433.2,RR1
T2,18:15:00,Blinds,co2,432.9,RR1
T2,18:30:00,Blinds,co2,455.3,RR1
T2,18:45:00,Blinds,co2,453.5,RR1
T2,19:00:00,Blinds,co2,440.8,RR1
T2,19:15:00,Blinds,co2,443.2,RR1
T2,19:30:00,Blinds,co2,443.4,RR1
T2,19:45:00,Blinds,co2,451.9,RR1
T2,20:00:00,Blinds,co2,441.7,RR1
T2,20:15:00,Blinds,co2,436.5,RR1
T2,20:30:00,Blinds,co2,437,RR1
T2,20:45:00,Blinds,co2,441,RR1
T2,21:00:00,Blinds,co2,452.5,RR1
T2,21:15:00,Blinds,co2,453.8,RR1
T2,21:30:00,Blinds,co2,445.6,RR1
T2,21:45:00,Blinds,co2,442.8,RR1
T2,22:00:00,Blinds,co2,439.6,RR1
T2,22:15:00,Blinds,co2,442.5,RR1
T2,22:30:00,Blinds,co2,439.5,RR1
T2,22:45:00,Blinds,co2,437.2,RR1
T2,23:00:00,Blinds,co2,436.5,RR1
T2,23:15:00,Blinds,co2,426.2,RR1
T2,23:30:00,Blinds,co2,432.6,RR1
T2,23:45:00,Blinds,co2,436,RR1
T3,0:00:00,Blinds,co2,440.1,RR1
T3,0:15:00,Blinds,co2,440.7,RR1
T3,0:30:00,Blinds,co2,433.1,RR1
T3,0:45:00,Blinds,co2,432.7,RR1
T3,1:00:00,Blinds,co2,431.8,RR1
T3,1:15:00,Blinds,co2,434.2,RR1
T3,1:30:00,Blinds,co2,436.5,RR1
T3,1:45:00,Blinds,co2,438,RR1
T3,2:00:00,Blinds,co2,440.9,RR1
T3,2:15:00,Blinds,co2,439.2,RR1
T3,2:30:00,Blinds,co2,438.4,RR1
T3,2:45:00,Blinds,co2,434.1,RR1
T3,3:00:00,Blinds,co2,432.4,RR1
T3,3:15:00,Blinds,co2,436.7,RR1
T3,3:30:00,Blinds,co2,438.4,RR1
T3,3:45:00,Blinds,co2,433.7,RR1
T3,4:00:00,Blinds,co2,437.7,RR1
T3,4:15:00,Blinds,co2,435.8,RR1
T3,4:30:00,Blinds,co2,435,RR1
T3,4:45:00,Blinds,co2,434,RR1
T3,5:00:00,Blinds,co2,434.1,RR1
T3,5:15:00,Blinds,co2,432.4,RR1
T3,5:30:00,Blinds,co2,447.8,RR1
T3,5:45:00,Blinds,co2,442.7,RR1
T3,6:00:00,Blinds,co2,437.7,RR1
T3,6:15:00,Blinds,co2,440.9,RR1
T3,6:30:00,Blinds,co2,441.6,RR1
T3,6:45:00,Blinds,co2,449.7,RR1
T3,7:00:00,Blinds,co2,448.2,RR1
T3,7:15:00,Blinds,co2,441.8,RR1
T3,7:30:00,Blinds,co2,453.4,RR1
T3,7:45:00,Blinds,co2,455.2,RR1
T3,8:00:00,Blinds,co2,452.9,RR1
T3,8:15:00,Blinds,co2,444.9,RR1
T3,8:30:00,Blinds,co2,446.7,RR1
T3,8:45:00,Blinds,co2,443.4,RR1
T3,9:00:00,Blinds,co2,439.1,RR1
T3,9:15:00,Blinds,co2,447,RR1
T3,9:30:00,Blinds,co2,443.5,RR1
T3,9:45:00,Blinds,co2,452.6,RR1
T3,10:00:00,Blinds,co2,457.9,RR1
T3,10:15:00,Blinds,co2,448,RR1
T3,10:30:00,Blinds,co2,437.1,RR1
T3,10:45:00,Blinds,co2,442.2,RR1
T3,11:00:00,Blinds,co2,444.5,RR1
T3,11:15:00,Blinds,co2,442.7,RR1
T3,11:30:00,Blinds,co2,440.8,RR1
T3,11:45:00,Blinds,co2,438,RR1
T3,12:00:00,Blinds,co2,437.6,RR1
T3,12:15:00,Blinds,co2,439.3,RR1
T3,12:30:00,Blinds,co2,445.1,RR1
T3,12:45:00,Blinds,co2,462,RR1
T3,13:00:00,Blinds,co2,469.9,RR1
T3,13:15:00,Blinds,co2,456.4,RR1
T3,13:30:00,Blinds,co2,439.9,RR1
T3,13:45:00,Blinds,co2,435,RR1
T3,14:00:00,Blinds,co2,437.9,RR1
T3,14:15:00,Blinds,co2,437.5,RR1
T3,14:30:00,Blinds,co2,430.8,RR1
T3,14:45:00,Blinds,co2,432.3,RR1
T3,15:00:00,Blinds,co2,426.4,RR1
T3,15:15:00,Blinds,co2,427.3,RR1
T3,15:30:00,Blinds,co2,428.7,RR1
T3,15:45:00,Blinds,co2,423.6,RR1
T3,16:00:00,Blinds,co2,430.9,RR1
T3,16:15:00,Blinds,co2,428.9,RR1
T3,16:30:00,Blinds,co2,431.3,RR1
T3,16:45:00,Blinds,co2,429.4,RR1
T3,17:00:00,Blinds,co2,431.3,RR1
T3,17:15:00,Blinds,co2,426.7,RR1
T3,17:30:00,Blinds,co2,430.3,RR1
T3,17:45:00,Blinds,co2,432,RR1
T3,18:00:00,Blinds,co2,415.5,RR1
T3,18:15:00,Blinds,co2,433.2,RR1
T3,18:30:00,Blinds,co2,444.7,RR1
T3,18:45:00,Blinds,co2,432.8,RR1
T3,19:00:00,Blinds,co2,435.3,RR1
T3,19:15:00,Blinds,co2,437.4,RR1
T3,19:30:00,Blinds,co2,431.4,RR1
T3,19:45:00,Blinds,co2,436.6,RR1
T3,20:00:00,Blinds,co2,437,RR1
T3,20:15:00,Blinds,co2,429.5,RR1
T3,20:30:00,Blinds,co2,417.6,RR1
T3,20:45:00,Blinds,co2,424.7,RR1
T3,21:00:00,Blinds,co2,438.2,RR1
T3,21:15:00,Blinds,co2,450.7,RR1
T3,21:30:00,Blinds,co2,440,RR1
T3,21:45:00,Blinds,co2,430.8,RR1
T3,22:00:00,Blinds,co2,425.8,RR1
T3,22:15:00,Blinds,co2,428.8,RR1
T3,22:30:00,Blinds,co2,428.9,RR1
T3,22:45:00,Blinds,co2,434.6,RR1
T3,23:00:00,Blinds,co2,431.5,RR1
T3,23:15:00,Blinds,co2,427.8,RR1
T3,23:30:00,Blinds,co2,427.2,RR1
T3,23:45:00,Blinds,co2,430.7,RR1
T0,7:30:00,Blinds,co2,406.5,RR2
T0,7:45:00,Blinds,co2,400,RR2
T0,8:00:00,Blinds,co2,400,RR2
T0,8:15:00,Blinds,co2,400,RR2
T0,8:30:00,Blinds,co2,400,RR2
T0,8:45:00,Blinds,co2,400,RR2
T0,9:00:00,Blinds,co2,400,RR2
T0,9:15:00,Blinds,co2,400,RR2
T0,9:30:00,Blinds,co2,400,RR2
T0,9:45:00,Blinds,co2,400,RR2
T0,10:00:00,Blinds,co2,400,RR2
T0,10:15:00,Blinds,co2,400,RR2
T0,10:30:00,Blinds,co2,400,RR2
T0,10:45:00,Blinds,co2,400,RR2
T0,11:00:00,Blinds,co2,400,RR2
T0,11:15:00,Blinds,co2,400,RR2
T0,11:30:00,Blinds,co2,400,RR2
T0,11:45:00,Blinds,co2,423.3,RR2
T0,12:00:00,Blinds,co2,432.6,RR2
T0,12:15:00,Blinds,co2,436.5,RR2
T0,12:30:00,Blinds,co2,440.3,RR2
T0,12:45:00,Blinds,co2,428.1,RR2
T0,13:00:00,Blinds,co2,438.1,RR2
T0,13:15:00,Blinds,co2,431.7,RR2
T0,13:30:00,Blinds,co2,432.2,RR2
T0,13:45:00,Blinds,co2,401.4,RR2
T0,14:00:00,Blinds,co2,423.2,RR2
T0,14:15:00,Blinds,co2,413.6,RR2
T0,14:30:00,Blinds,co2,411.4,RR2
T0,14:45:00,Blinds,co2,428.9,RR2
T0,15:00:00,Blinds,co2,429.9,RR2
T0,15:15:00,Blinds,co2,432.6,RR2
T0,15:30:00,Blinds,co2,428,RR2
T0,15:45:00,Blinds,co2,414.3,RR2
T0,16:00:00,Blinds,co2,415.4,RR2
T0,16:15:00,Blinds,co2,420.8,RR2
T0,16:30:00,Blinds,co2,422.3,RR2
T0,16:45:00,Blinds,co2,416.4,RR2
T0,17:00:00,Blinds,co2,427.7,RR2
T0,17:15:00,Blinds,co2,432.5,RR2
T0,17:30:00,Blinds,co2,424.7,RR2
T0,17:45:00,Blinds,co2,420.5,RR2
T0,18:00:00,Blinds,co2,423.4,RR2
T0,18:15:00,Blinds,co2,421,RR2
T0,18:30:00,Blinds,co2,413.7,RR2
T0,18:45:00,Blinds,co2,410.1,RR2
T0,19:00:00,Blinds,co2,410.1,RR2
T0,19:15:00,Blinds,co2,413.6,RR2
T0,19:30:00,Blinds,co2,431.2,RR2
T0,19:45:00,Blinds,co2,432.1,RR2
T0,20:00:00,Blinds,co2,440.3,RR2
T0,20:15:00,Blinds,co2,425.8,RR2
T0,20:30:00,Blinds,co2,425.3,RR2
T0,20:45:00,Blinds,co2,418.3,RR2
T0,21:00:00,Blinds,co2,414.3,RR2
T0,21:15:00,Blinds,co2,419.7,RR2
T0,21:30:00,Blinds,co2,412.3,RR2
T0,21:45:00,Blinds,co2,421.5,RR2
T0,22:00:00,Blinds,co2,416.2,RR2
T0,22:15:00,Blinds,co2,413.3,RR2
T0,22:30:00,Blinds,co2,411.4,RR2
T0,22:45:00,Blinds,co2,408.8,RR2
T0,23:00:00,Blinds,co2,406.7,RR2
T0,23:15:00,Blinds,co2,412.3,RR2
T0,23:30:00,Blinds,co2,409.8,RR2
T0,23:45:00,Blinds,co2,419.1,RR2
T1,0:00:00,Blinds,co2,429.7,RR2
T1,0:15:00,Blinds,co2,419.6,RR2
T1,0:30:00,Blinds,co2,425.4,RR2
T1,0:45:00,Blinds,co2,421.2,RR2
T1,1:00:00,Blinds,co2,417.6,RR2
T1,1:15:00,Blinds,co2,414.5,RR2
T1,1:30:00,Blinds,co2,416.3,RR2
T1,1:45:00,Blinds,co2,419.7,RR2
T1,2:00:00,Blinds,co2,419.8,RR2
T1,2:15:00,Blinds,co2,420.7,RR2
T1,2:30:00,Blinds,co2,417.9,RR2
T1,2:45:00,Blinds,co2,419.5,RR2
T1,3:00:00,Blinds,co2,418.4,RR2
T1,3:15:00,Blinds,co2,416.9,RR2
T1,3:30:00,Blinds,co2,415.7,RR2
T1,3:45:00,Blinds,co2,419.6,RR2
T1,4:00:00,Blinds,co2,420.4,RR2
T1,4:15:00,Blinds,co2,424,RR2
T1,4:30:00,Blinds,co2,423.9,RR2
T1,4:45:00,Blinds,co2,422.9,RR2
T1,5:00:00,Blinds,co2,426.5,RR2
T1,5:15:00,Blinds,co2,429.9,RR2
T1,5:30:00,Blinds,co2,451,RR2
T1,5:45:00,Blinds,co2,471,RR2
T1,6:00:00,Blinds,co2,471.8,RR2
T1,6:15:00,Blinds,co2,471.2,RR2
T1,6:30:00,Blinds,co2,461.5,RR2
T1,6:45:00,Blinds,co2,477.6,RR2
T1,7:00:00,Blinds,co2,471.9,RR2
T1,7:15:00,Blinds,co2,460.8,RR2
T1,7:30:00,Blinds,co2,455,RR2
T1,7:45:00,Blinds,co2,449.6,RR2
T1,8:00:00,Blinds,co2,437.2,RR2
T1,8:15:00,Blinds,co2,424.7,RR2
T1,8:30:00,Blinds,co2,413,RR2
T1,8:45:00,Blinds,co2,425.2,RR2
T1,9:00:00,Blinds,co2,415.9,RR2
T1,9:15:00,Blinds,co2,410.7,RR2
T1,9:30:00,Blinds,co2,412.3,RR2
T1,9:45:00,Blinds,co2,411.9,RR2
T1,10:00:00,Blinds,co2,413,RR2
T1,10:15:00,Blinds,co2,448.3,RR2
T1,10:30:00,Blinds,co2,456.9,RR2
T1,10:45:00,Blinds,co2,423.6,RR2
T1,11:00:00,Blinds,co2,413.5,RR2
T1,11:15:00,Blinds,co2,414.2,RR2
T1,11:30:00,Blinds,co2,406.6,RR2
T1,11:45:00,Blinds,co2,407.4,RR2
T1,12:00:00,Blinds,co2,404.3,RR2
T1,12:15:00,Blinds,co2,404.2,RR2
T1,12:30:00,Blinds,co2,406.2,RR2
T1,12:45:00,Blinds,co2,422.6,RR2
T1,13:00:00,Blinds,co2,421.4,RR2
T1,13:15:00,Blinds,co2,418.3,RR2
T1,13:30:00,Blinds,co2,403.8,RR2
T1,13:45:00,Blinds,co2,401.2,RR2
T1,14:00:00,Blinds,co2,414.3,RR2
T1,14:15:00,Blinds,co2,438.6,RR2
T1,14:30:00,Blinds,co2,445.6,RR2
T1,14:45:00,Blinds,co2,457.6,RR2
T1,15:00:00,Blinds,co2,459.8,RR2
T1,15:15:00,Blinds,co2,454.8,RR2
T1,15:30:00,Blinds,co2,458.2,RR2
T1,15:45:00,Blinds,co2,456.4,RR2
T1,16:00:00,Blinds,co2,454.5,RR2
T1,16:15:00,Blinds,co2,453.9,RR2
T1,16:30:00,Blinds,co2,452.9,RR2
T1,16:45:00,Blinds,co2,452.1,RR2
T1,17:00:00,Blinds,co2,454.8,RR2
T1,17:15:00,Blinds,co2,454.6,RR2
T1,17:30:00,Blinds,co2,463.4,RR2
T1,17:45:00,Blinds,co2,462.9,RR2
T1,18:00:00,Blinds,co2,468.3,RR2
T1,18:15:00,Blinds,co2,465.1,RR2
T1,18:30:00,Blinds,co2,449.7,RR2
T1,18:45:00,Blinds,co2,433.9,RR2
T1,19:00:00,Blinds,co2,432.4,RR2
T1,19:15:00,Blinds,co2,424.6,RR2
T1,19:30:00,Blinds,co2,421.4,RR2
T1,19:45:00,Blinds,co2,423,RR2
T1,20:00:00,Blinds,co2,419.7,RR2
T1,20:15:00,Blinds,co2,420.5,RR2
T1,20:30:00,Blinds,co2,419.2,RR2
T1,20:45:00,Blinds,co2,411.7,RR2
T1,21:00:00,Blinds,co2,410.3,RR2
T1,21:15:00,Blinds,co2,412.9,RR2
T1,21:30:00,Blinds,co2,413.2,RR2
T1,21:45:00,Blinds,co2,414.5,RR2
T1,22:00:00,Blinds,co2,419.6,RR2
T1,22:15:00,Blinds,co2,436.4,RR2
T1,22:30:00,Blinds,co2,432.6,RR2
T1,22:45:00,Blinds,co2,430.2,RR2
T1,23:00:00,Blinds,co2,423.5,RR2
T1,23:15:00,Blinds,co2,423.4,RR2
T1,23:30:00,Blinds,co2,420.6,RR2
T1,23:45:00,Blinds,co2,428.8,RR2
T2,0:00:00,Blinds,co2,430,RR2
T2,0:15:00,Blinds,co2,432.6,RR2
T2,0:30:00,Blinds,co2,429.8,RR2
T2,0:45:00,Blinds,co2,438.3,RR2
T2,1:00:00,Blinds,co2,449.6,RR2
T2,1:15:00,Blinds,co2,449.3,RR2
T2,1:30:00,Blinds,co2,428.9,RR2
T2,1:45:00,Blinds,co2,426,RR2
T2,2:00:00,Blinds,co2,430.6,RR2
T2,2:15:00,Blinds,co2,427.6,RR2
T2,2:30:00,Blinds,co2,429.5,RR2
T2,2:45:00,Blinds,co2,445.6,RR2
T2,3:00:00,Blinds,co2,442,RR2
T2,3:15:00,Blinds,co2,437.1,RR2
T2,3:30:00,Blinds,co2,439.2,RR2
T2,3:45:00,Blinds,co2,439,RR2
T2,4:00:00,Blinds,co2,441.8,RR2
T2,4:15:00,Blinds,co2,436.5,RR2
T2,4:30:00,Blinds,co2,442.6,RR2
T2,4:45:00,Blinds,co2,449.4,RR2
T2,5:00:00,Blinds,co2,454.8,RR2
T2,5:15:00,Blinds,co2,454,RR2
T2,5:30:00,Blinds,co2,450.9,RR2
T2,5:45:00,Blinds,co2,465.4,RR2
T2,6:00:00,Blinds,co2,457.8,RR2
T2,6:15:00,Blinds,co2,452.7,RR2
T2,6:30:00,Blinds,co2,455.9,RR2
T2,6:45:00,Blinds,co2,458.2,RR2
T2,7:00:00,Blinds,co2,456.9,RR2
T2,7:15:00,Blinds,co2,456.1,RR2
T2,7:30:00,Blinds,co2,454.8,RR2
T2,7:45:00,Blinds,co2,468.5,RR2
T2,8:00:00,Blinds,co2,516.5,RR2
T2,8:15:00,Blinds,co2,489.6,RR2
T2,8:30:00,Blinds,co2,487.5,RR2
T2,8:45:00,Blinds,co2,486.8,RR2
T2,9:00:00,Blinds,co2,492.7,RR2
T2,9:15:00,Blinds,co2,514.6,RR2
T2,9:30:00,Blinds,co2,514.6,RR2
T2,9:45:00,Blinds,co2,509.7,RR2
T2,10:00:00,Blinds,co2,487.6,RR2
T2,10:15:00,Blinds,co2,462.2,RR2
T2,10:30:00,Blinds,co2,456.9,RR2
T2,10:45:00,Blinds,co2,437.1,RR2
T2,11:00:00,Blinds,co2,449.8,RR2
T2,11:15:00,Blinds,co2,475.4,RR2
T2,11:30:00,Blinds,co2,486,RR2
T2,11:45:00,Blinds,co2,488.1,RR2
T2,12:00:00,Blinds,co2,491.7,RR2
T2,12:15:00,Blinds,co2,486.4,RR2
T2,12:30:00,Blinds,co2,487.6,RR2
T2,12:45:00,Blinds,co2,491.6,RR2
T2,13:00:00,Blinds,co2,491.7,RR2
T2,13:15:00,Blinds,co2,504,RR2
T2,13:30:00,Blinds,co2,459.3,RR2
T2,13:45:00,Blinds,co2,449.7,RR2
T2,14:00:00,Blinds,co2,435.6,RR2
T2,14:15:00,Blinds,co2,454.1,RR2
T2,14:30:00,Blinds,co2,456.6,RR2
T2,14:45:00,Blinds,co2,460.7,RR2
T2,15:00:00,Blinds,co2,469.7,RR2
T2,15:15:00,Blinds,co2,451.3,RR2
T2,15:30:00,Blinds,co2,437.2,RR2
T2,15:45:00,Blinds,co2,435.5,RR2
T2,16:00:00,Blinds,co2,444.5,RR2
T2,16:15:00,Blinds,co2,445.9,RR2
T2,16:30:00,Blinds,co2,445,RR2
T2,16:45:00,Blinds,co2,451.2,RR2
T2,17:00:00,Blinds,co2,448.6,RR2
T2,17:15:00,Blinds,co2,442.2,RR2
T2,17:30:00,Blinds,co2,444.9,RR2
T2,17:45:00,Blinds,co2,442,RR2
T2,18:00:00,Blinds,co2,442.2,RR2
T0,10:30:00,Blinds,co2,582.8,RR3
T0,10:45:00,Blinds,co2,504.3,RR3
T0,11:00:00,Blinds,co2,459.7,RR3
T0,11:15:00,Blinds,co2,442,RR3
T0,11:30:00,Blinds,co2,449.5,RR3
T0,11:45:00,Blinds,co2,491.1,RR3
T0,12:00:00,Blinds,co2,494.4,RR3
T0,12:15:00,Blinds,co2,495.2,RR3
T0,12:30:00,Blinds,co2,497.9,RR3
T0,12:45:00,Blinds,co2,498.5,RR3
T0,13:00:00,Blinds,co2,485.1,RR3
T0,13:15:00,Blinds,co2,505.3,RR3
T0,13:30:00,Blinds,co2,493.6,RR3
T0,13:45:00,Blinds,co2,512.6,RR3
T0,14:00:00,Blinds,co2,497.3,RR3
T0,14:15:00,Blinds,co2,479.1,RR3
T0,14:30:00,Blinds,co2,463.9,RR3
T0,14:45:00,Blinds,co2,468.8,RR3
T0,15:00:00,Blinds,co2,465.9,RR3
T0,15:15:00,Blinds,co2,468.7,RR3
T0,15:30:00,Blinds,co2,465.1,RR3
T0,15:45:00,Blinds,co2,472.2,RR3
T0,16:00:00,Blinds,co2,464.8,RR3
T0,16:15:00,Blinds,co2,460.9,RR3
T0,16:30:00,Blinds,co2,480.4,RR3
T0,16:45:00,Blinds,co2,496.2,RR3
T0,17:00:00,Blinds,co2,487.3,RR3
T0,17:15:00,Blinds,co2,476.9,RR3
T0,17:30:00,Blinds,co2,443.9,RR3
