# Constructed from biom file
#OTU ID	R1T0-AD	R1T0-IB	R1T0-OB	R1T0-W	R1T1-AD	R1T1-AF	R1T1-IB	R1T1-OB	R1T1-P	R1T1-SA	R1T1-W	R1T2-AD	R1T2-IB	R1T2-OB	R1T2-W	R1T3-AD	R1T3-AF	R1T3-IB	R1T3-OB	R1T3-P	R1T3-SA	R1T3-W	R2T0-AD	R2T0-IB	R2T0-OB	R2T0-W	R2T1-AD	R2T1-AF	R2T1-IB	R2T1-OB	R2T1-P	R2T1-SA	R2T1-W	R2T2-AD	R2T2-IB	R2T2-OB	R2T2-W	R2T3-AD	R2T3-AF	R2T3-IB	R2T3-OB	R2T3-P	R2T3-SA	R2T3-W	R3T0-AD	R3T0-IB	R3T0-OB	R3T0-W	R3T1-AD	R3T1-AF	R3T1-IB	R3T1-OB	R3T1-P	R3T1-SA	R3T1-W	R3T2-AD	R3T2-IB	R3T2-OB	R3T2-W	R3T3-AD	R3T3-AF	R3T3-IB	R3T3-OB	R3T3-P	R3T3-SA	R3T3-W	R4T0-AD	R4T1-AD	R5T0-AD	R5T0-IB	R5T0-OB	R5T0-W	R5T1-AD	R5T1-AF	R5T1-IB	R5T1-OB	R5T1-P	R5T1-SA	R5T1-W	R5T2-AD	R5T2-IB	R5T2-OB	R5T2-W	R5T3-AD	R5T3-AF	R5T3-IB	R5T3-OB	R5T3-P	R5T3-SA	R5T3-W	R6T1-AD	R6T1-AF	R6T1-IB	R6T1-OB	R6T1-P	R6T1-SA	R6T1-W	R6T2-AD	R6T2-IB	R6T2-OB	R6T2-W	R6T3-AD	R6T3-AF	R6T3-IB	R6T3-OB	R6T3-P	R6T3-SA	R6T3-W	W1T0-AD	W1T0-W	W1T1-AD	W1T1-AF	W1T1-P	W1T1-SA	W1T1-W	W1T2-AD	W1T2-W	W1T3-AD	W1T3-AF	W1T3-P	W1T3-SA	W1T3-W	W3T0-AD	W3T0-W	W3T1-AD	W3T1-AF	W3T1-P	W3T1-SA	W3T1-W	W3T2-AD	W3T2-W	W3T3-AD	W3T3-AF	W3T3-P	W3T3-SA	W3T3-W	W4T0-AD	W4T0-W	W4T1-AD	W4T1-AF	W4T1-P	W4T1-SA	W4T1-W	W4T2-AD	W4T2-W	W4T3-AD	W4T3-AF	W4T3-P	W4T3-SA	W4T3-W	W5T0-AD	W5T0-W	W5T1-AD	W5T1-AF	W5T1-P	W5T1-SA	W5T1-W	W5T2-AD	W5T2-W	W5T3-AD	W5T3-AF	W5T3-P	W5T3-SA	W5T3-W	W6T1-AD	W6T1-AF	W6T1-P	W6T1-SA	W6T1-W	W6T2-AD	W6T2-W	W6T3-AD	W6T3-AF	W6T3-P	W6T3-SA	W6T3-W
D_0__Bacteria;D_1__WPS-2;D_2__hydrothermal vent metagenome;D_3__hydrothermal vent metagenome;D_4__hydrothermal vent metagenome;D_5__hydrothermal vent metagenome	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	193.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Ruminococcaceae;D_5__Ruminococcus 1	0.0	0.0	341.0	0.0	0.0	5294.0	0.0	0.0	0.0	0.0	325.0	0.0	1612.0	0.0	508.0	72.0	0.0	0.0	712.0	0.0	0.0	638.0	4.0	19.0	0.0	110.0	0.0	0.0	0.0	0.0	47.0	0.0	0.0	7.0	10.0	0.0	0.0	0.0	1039.0	142.0	0.0	0.0	0.0	42.0	15.0	0.0	0.0	0.0	23.0	0.0	517.0	637.0	0.0	0.0	0.0	51.0	791.0	0.0	0.0	0.0	1216.0	760.0	79.0	0.0	0.0	0.0	0.0	195.0	0.0	160.0	0.0	0.0	0.0	0.0	297.0	14.0	0.0	0.0	423.0	2.0	0.0	0.0	0.0	0.0	0.0	549.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	285.0	0.0	168.0	0.0	287.0	7.0	474.0	457.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	998.0	37.0	0.0	0.0	0.0	0.0	0.0	630.0	0.0	0.0	0.0	0.0	0.0	0.0	467.0	0.0	0.0	0.0	0.0	0.0	222.0	187.0	0.0	0.0	0.0	47.0	0.0	43.0	296.0	0.0	0.0	0.0	0.0	0.0	441.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	208.0	0.0	0.0	0.0	0.0	0.0	44.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1601.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Pseudomonadales;D_4__Moraxellaceae;D_5__Acinetobacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	198.0	0.0	0.0	20.0	0.0	110.0	0.0	69.0	0.0	0.0	0.0	92.0	0.0	0.0	21.0	101.0	180.0	45.0	88.0	0.0	68.0	266.0	22.0	0.0	0.0	23.0	138.0	149.0	648.0	0.0	0.0	61.0	171.0	0.0	0.0	124.0	17.0	112.0	186.0	265.0	0.0	0.0	23.0	793.0	341.0	0.0	0.0	18.0	21.0	235.0	500.0	43.0	0.0	225.0	566.0	0.0	0.0	0.0	0.0	103.0	90.0	126.0	0.0	674.0	1152.0	0.0	26.0	423.0	123.0	0.0	76.0	62.0	54.0	0.0	0.0	0.0	0.0	0.0	172.0	171.0	0.0	0.0	0.0	0.0	146.0	64.0	13.0	0.0	0.0	0.0	0.0	56.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	125.0	0.0	0.0	2803.0	0.0	0.0	0.0	21.0	0.0	114.0	5.0	128.0	0.0	799.0	28.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	2605.0	39.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	771.0	0.0	0.0	0.0	0.0	0.0	0.0	528.0	0.0	0.0	924.0	0.0	65.0	34.0	0.0	0.0	4181.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33.0	128.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Frankiales;D_4__Frankiaceae;D_5__Jatrophihabitans	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	41.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	81.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	52.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Firmicutes;D_2__Bacilli;D_3__Bacillales;D_4__Bacillaceae;D_5__Bacillus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1287.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	73.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	164.0	0.0	0.0	0.0	0.0	0.0	0.0	31.0	0.0	13.0	1797.0	0.0	0.0	0.0	8.0	0.0	29.0	0.0	0.0	0.0	0.0	108.0	0.0	0.0	0.0	0.0	2.0	91.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	59.0	0.0	0.0	133.0	28.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	218.0	0.0	0.0	0.0	148.0	137.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0	0.0	0.0	0.0	0.0	0.0	141.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	68.0	0.0	0.0	0.0	0.0	0.0	415.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1224.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	12.0	0.0	0.0	73.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	120.0
D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Clostridiales vadinBB60 group;D_5__uncultured bacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	37.0	0.0	0.0	0.0	0.0	0.0	44.0	116.0	0.0	0.0	0.0	0.0	59.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	62.0	0.0	0.0	46.0	0.0	0.0	0.0	0.0	0.0	0.0	116.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	126.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	303.0	0.0	0.0	0.0	0.0	0.0	0.0	322.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Firmicutes;D_2__Bacilli;D_3__Lactobacillales;D_4__Streptococcaceae;D_5__Streptococcus	34.0	47.0	552.0	0.0	374.0	0.0	527.0	3263.0	0.0	7286.0	0.0	95.0	785.0	859.0	398.0	85.0	0.0	134.0	2521.0	447.0	5244.0	114.0	81.0	2482.0	452.0	214.0	172.0	0.0	349.0	474.0	57.0	9195.0	610.0	56.0	474.0	768.0	151.0	14.0	0.0	39.0	680.0	902.0	3591.0	796.0	253.0	1479.0	360.0	388.0	216.0	0.0	529.0	0.0	107.0	6089.0	258.0	87.0	46.0	753.0	90.0	151.0	1520.0	119.0	1150.0	0.0	5293.0	998.0	0.0	1069.0	0.0	460.0	230.0	571.0	205.0	0.0	7.0	149.0	2756.0	2970.0	3.0	66.0	58.0	702.0	62.0	301.0	0.0	239.0	81.0	2048.0	2596.0	61.0	212.0	0.0	6.0	592.0	0.0	6487.0	161.0	50.0	397.0	874.0	920.0	266.0	0.0	234.0	565.0	11.0	6539.0	1074.0	105.0	2335.0	452.0	0.0	37.0	4660.0	4626.0	320.0	0.0	129.0	0.0	1336.0	5837.0	194.0	832.0	84.0	644.0	0.0	9.0	1763.0	125.0	607.0	745.0	0.0	201.0	1034.0	1667.0	3553.0	469.0	2.0	228.0	209.0	0.0	4532.0	3763.0	1997.0	1523.0	418.0	0.0	162.0	1011.0	0.0	177.0	293.0	234.0	0.0	1486.0	4785.0	0.0	875.0	98.0	471.0	0.0	0.0	4943.0	1469.0	563.0	0.0	0.0	1314.0	200.0	109.0	407.0	152.0	0.0	5.0	745.0	3634.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Enterobacteriales;D_4__Enterobacteriaceae;D_5__Proteus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	75.0	0.0	118.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales;D_4__Weeksellaceae;D_5__Moheibacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	698.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Actinomycetales;D_4__Actinomycetaceae;D_5__Actinomyces	0.0	11.0	0.0	0.0	2.0	0.0	205.0	0.0	0.0	692.0	281.0	0.0	256.0	149.0	0.0	106.0	0.0	37.0	0.0	0.0	434.0	0.0	25.0	808.0	100.0	0.0	9.0	0.0	292.0	42.0	0.0	177.0	91.0	22.0	26.0	204.0	49.0	46.0	0.0	0.0	85.0	380.0	595.0	0.0	72.0	77.0	65.0	0.0	29.0	0.0	12.0	0.0	66.0	846.0	245.0	20.0	0.0	92.0	21.0	31.0	0.0	6.0	133.0	0.0	1394.0	51.0	0.0	64.0	36.0	32.0	0.0	128.0	63.0	0.0	25.0	0.0	190.0	666.0	0.0	32.0	0.0	0.0	0.0	41.0	0.0	0.0	0.0	108.0	2707.0	0.0	16.0	0.0	0.0	0.0	0.0	144.0	16.0	45.0	48.0	43.0	0.0	39.0	0.0	53.0	0.0	0.0	158.0	0.0	0.0	342.0	177.0	0.0	0.0	144.0	0.0	437.0	0.0	0.0	0.0	0.0	151.0	42.0	64.0	0.0	0.0	0.0	0.0	2107.0	0.0	54.0	0.0	113.0	0.0	941.0	960.0	0.0	22.0	0.0	6.0	0.0	0.0	1224.0	94.0	0.0	24.0	0.0	0.0	30.0	1975.0	227.0	20.0	524.0	22.0	0.0	386.0	582.0	0.0	13.0	0.0	0.0	1263.0	1225.0	1196.0	935.0	0.0	0.0	0.0	171.0	0.0	0.0	0.0	7.0	0.0	0.0	1397.0	687.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Betaproteobacteriales;D_4__Burkholderiaceae;D_5__Massilia	0.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	699.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	71.0	24.0	225.0	102.0	0.0	0.0	114.0	0.0	0.0	0.0	459.0	76.0	108.0	448.0	56.0	26.0	0.0	61.0	250.0	0.0	0.0	125.0	0.0	23.0	105.0	0.0	11.0	0.0	0.0	197.0	0.0	0.0	0.0	7.0	18.0	444.0	0.0	0.0	0.0	0.0	1404.0	0.0	0.0	0.0	0.0	41.0	37.0	84.0	141.0	0.0	51.0	0.0	27.0	215.0	0.0	0.0	46.0	9.0	356.0	0.0	79.0	0.0	0.0	0.0	0.0	8.0	0.0	87.0	0.0	0.0	0.0	12.0	0.0	0.0	127.0	0.0	14.0	190.0	0.0	0.0	815.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	21.0	0.0	608.0	0.0	0.0	0.0	98.0	69.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Bacteroidales;D_4__Bacteroidaceae;D_5__Bacteroides	82.0	76.0	490.0	0.0	172.0	0.0	43.0	0.0	2.0	0.0	19.0	79.0	453.0	56.0	247.0	34.0	0.0	25.0	270.0	6.0	0.0	169.0	20.0	28.0	26.0	0.0	4.0	0.0	16.0	91.0	213.0	0.0	0.0	5.0	9.0	8.0	0.0	6.0	0.0	58.0	121.0	0.0	0.0	0.0	201.0	0.0	32.0	75.0	155.0	0.0	186.0	66.0	3.0	0.0	64.0	59.0	295.0	20.0	10.0	47.0	399.0	302.0	62.0	0.0	0.0	15.0	0.0	54.0	40.0	17.0	93.0	25.0	0.0	0.0	51.0	36.0	6.0	0.0	328.0	83.0	0.0	0.0	0.0	8.0	0.0	178.0	110.0	3.0	0.0	0.0	609.0	0.0	0.0	45.0	0.0	0.0	186.0	183.0	153.0	43.0	0.0	341.0	1817.0	85.0	47.0	0.0	0.0	0.0	0.0	0.0	0.0	228.0	241.0	0.0	0.0	0.0	0.0	55.0	1268.0	0.0	0.0	0.0	24.0	0.0	174.0	0.0	0.0	0.0	0.0	246.0	0.0	53.0	88.0	0.0	0.0	0.0	62.0	0.0	11.0	112.0	0.0	0.0	0.0	85.0	0.0	199.0	492.0	0.0	0.0	0.0	33.0	0.0	37.0	1919.0	0.0	0.0	0.0	123.0	0.0	66.0	0.0	0.0	0.0	0.0	72.0	0.0	0.0	0.0	0.0	12.0	0.0	50.0	4592.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Chloroflexi;D_2__Chloroflexia;D_3__Thermomicrobiales;D_4__JG30-KF-CM45;D_5__Paraburkholderia tropica	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;__;__;__;__;__	4.0	203.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	111.0	3.0	0.0	0.0	0.0	0.0	22.0	65.0	0.0	84.0	0.0	0.0	6.0	0.0	3.0	532.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	373.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	5.0	0.0	0.0	3.0	3.0	3.0	0.0	11.0	0.0	0.0	0.0	0.0	34.0	258.0	0.0	0.0	0.0	0.0	0.0	0.0	296.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	11.0	7.0	0.0	0.0	6.0	0.0	0.0	3.0	55.0	0.0	0.0	0.0	6.0	0.0	37.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	7.0	0.0	15.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	64.0	0.0	0.0	8.0	0.0	6.0	0.0	6.0	0.0	0.0	0.0	3.0	3.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	4.0	0.0	0.0	0.0	81.0	122.0	150.0	0.0	0.0	0.0	0.0	5.0	31.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	53.0	12.0	3.0	8.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Corynebacteriales;D_4__Corynebacteriaceae;D_5__Lawsonella	31.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	121.0	0.0	0.0	0.0	0.0	105.0	0.0	0.0	0.0	0.0	252.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	41.0	0.0	88.0	0.0	34.0	0.0	35.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.0	0.0	0.0	0.0	506.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	800.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	464.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	122.0	28.0	0.0	52.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	110.0	0.0	0.0	15.0	32.0	0.0	0.0	0.0	0.0	0.0	216.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	284.0	0.0	0.0	0.0	46.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	198.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0
D_0__Bacteria;D_1__Firmicutes;D_2__Negativicutes;D_3__Selenomonadales;D_4__Veillonellaceae;D_5__Megamonas	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	36.0	0.0	0.0	0.0	70.0	0.0	0.0	28.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.0	63.0	0.0	0.0	0.0	0.0	28.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	36.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	43.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	89.0	0.0	0.0	0.0
